time_ms	voltage_Va	voltage_Vb	current_A	power_W
10991	14.2238	8.9442	0.3376	3.0195
10993	14.1868	8.9442	0.336	3.0052
10995	14.195	8.9606	0.3339	2.9919
10997	14.2074	8.9442	0.318	2.8442
10999	14.2115	8.9565	0.3334	2.9861
11001	14.2197	8.9606	0.3296	2.9534
11003	14.2074	8.9565	0.3263	2.9225
11007	14.2115	8.9647	0.3385	3.0345
11009	14.1909	8.9565	0.3299	2.9547
11012	14.2115	8.9688	0.3273	2.9355
11014	14.2074	8.9934	0.3319	2.9849
11016	14.2074	8.9852	0.3295	2.9606
11018	14.2279	8.9647	0.3181	2.8517
11021	14.2279	8.977	0.3266	2.9319
11023	14.195	8.9688	0.3248	2.9131
11028	14.2074	8.9647	0.3352	3.005
11030	14.2156	8.977	0.332	2.9804
11033	14.2115	8.9934	0.3305	2.9723
11035	14.1868	8.9852	0.3287	2.9534
11037	14.2115	8.977	0.3262	2.9283
11039	14.2074	8.9811	0.3268	2.935
11041	14.1909	9.018	0.3251	2.9317
11043	14.2238	8.9852	0.3212	2.886
11045	14.2115	8.9811	0.3212	2.8847
11047	14.2074	9.0139	0.3354	3.0233
11049	14.2197	9.0016	0.329	2.9615
11051	14.1992	8.9975	0.329	2.9602
11053	14.2156	8.9811	0.3157	2.8353
11055	14.1868	8.9934	0.3259	2.9309
11057	14.195	9.0139	0.3232	2.9133
11059	14.2238	8.9934	0.3262	2.9336
11061	14.1745	8.9934	0.3247	2.9201
11063	14.2074	8.9729	0.3355	3.0104
11065	14.2197	8.9975	0.3346	3.0106
11067	14.2238	9.0016	0.3311	2.9804
11069	14.2115	9.0057	0.3285	2.9584
11071	14.2074	9.0016	0.3266	2.9399
11073	14.2156	9.0426	0.3264	2.9515
11075	14.2238	9.0057	0.3231	2.9097
11077	14.2156	8.9975	0.3366	3.0286
11080	14.1909	9.0303	0.339	3.0613
11082	14.2074	9.0057	0.3331	2.9998
11084	14.1992	9.0262	0.3323	2.9994
11086	14.2074	9.0303	0.3307	2.9863
11091	14.2238	9.0098	0.3244	2.9228
11093	14.2156	9.0057	0.3234	2.9124
11096	14.195	9.018	0.3197	2.8831
11098	14.2238	9.018	0.3192	2.8785
11100	14.1992	9.018	0.3355	3.0255
11102	14.2197	9.0262	0.3311	2.9886
11104	14.232	9.0426	0.3302	2.9859
11106	14.1992	9.018	0.3281	2.9588
11108	14.2115	9.0303	0.3238	2.924
11110	14.1786	9.0303	0.3216	2.9041
11112	14.2238	9.0344	0.3226	2.9145
11114	14.195	9.0426	0.3356	3.0347
11116	14.2115	9.0385	0.3334	3.0134
11118	14.195	9.0385	0.3329	3.0089
11120	14.2156	9.0426	0.3315	2.9976
11122	14.2074	9.0426	0.3287	2.9723
11124	14.2197	9.0344	0.3267	2.9515
11126	14.2403	9.0344	0.3269	2.9533
11128	14.2074	9.0631	0.3232	2.9292
11130	14.195	9.0672	0.3195	2.897
11132	14.2156	9.0467	0.3354	3.0343
11134	14.2156	9.0426	0.3321	3.003
11136	14.2156	9.0426	0.3303	2.9868
11138	14.2197	9.0467	0.3306	2.9908
11141	14.195	9.0508	0.3289	2.9768
11143	14.1992	9.0426	0.3254	2.9425
11145	14.1992	9.059	0.3242	2.9369
11147	14.2115	9.0549	0.3233	2.9275
11149	14.1992	9.0508	0.3327	3.0112
11151	14.2074	9.059	0.3332	3.0185
11184	14.2197	9.0672	0.3059	2.7737
11187	14.2279	9.0836	0.3051	2.7714
11189	14.2279	9.0713	0.3	2.7214
11191	14.2279	9.0713	0.3147	2.8547
11193	14.2115	9.0795	0.3147	2.8573
11195	14.2074	9.0918	0.3109	2.8266
11197	14.2403	9.0754	0.3104	2.817
11199	14.1909	9.0836	0.3106	2.8214
11201	14.2074	9.0959	0.3249	2.9553
11203	14.2197	9.0836	0.3215	2.9204
11205	14.2115	9.1	0.3202	2.9138
11207	14.2197	9.0918	0.3193	2.903
11209	14.1909	9.0959	0.3122	2.8397
11211	14.2074	9.0959	0.3289	2.9916
11213	14.232	9.0754	0.3269	2.9668
11216	14.2279	9.0959	0.3238	2.9453
11218	14.2197	9.0795	0.3235	2.9372
11220	14.2156	9.1	0.3227	2.9366
11222	14.2156	9.0918	0.3195	2.9048
11224	14.232	9.0959	0.3243	2.9498
11226	14.2156	9.1164	0.332	3.0267
11228	14.1992	9.1041	0.331	3.0135
11230	14.2115	9.1082	0.3255	2.9647
11232	14.2238	9.1041	0.3265	2.9725
11234	14.2115	9.1041	0.3234	2.9443
11236	14.2156	9.1123	0.3215	2.9296
11238	14.2115	9.1164	0.3288	2.9975
11240	14.195	9.1164	0.3353	3.0567
11242	14.2156	9.1246	0.3331	3.0394
11247	14.1992	9.1164	0.3295	3.0039
11249	14.2197	9.1123	0.3236	2.9488
11252	14.2197	9.1123	0.323	2.9433
11254	14.1992	9.1328	0.3204	2.9262
11258	14.2156	9.1287	0.319	2.9121
11261	14.2074	9.141	0.3229	2.9516
11263	14.2074	9.1369	0.3298	3.0134
11265	14.2074	9.1451	0.3286	3.0051
11267	14.1909	9.1369	0.327	2.9878
11269	14.2156	9.1451	0.3207	2.9328
11271	14.1827	9.1451	0.3223	2.9475
11273	14.1992	9.1328	0.3209	2.9307
11275	14.2197	9.1287	0.3188	2.9102
11277	14.1909	9.1533	0.3318	3.0371
11279	14.1992	9.1492	0.3334	3.0504
11281	14.2197	9.1369	0.3301	3.0161
11283	14.2074	9.141	0.3268	2.9873
11285	14.195	9.1492	0.3264	2.9863
11287	14.2403	9.1369	0.3234	2.9549
11289	14.1992	9.1533	0.3207	2.9355
11291	14.1909	9.1575	0.3349	3.0668
11293	14.1992	9.1657	0.3337	3.0586
11295	14.1992	9.1575	0.3316	3.0366
11297	14.1663	9.1451	0.3285	3.0042
11299	14.1992	9.1698	0.3308	3.0334
11301	14.2115	9.1533	0.3261	2.9849
11303	14.2074	9.1575	0.3246	2.9725
11305	14.2115	9.1862	0.3238	2.9745
11308	14.195	9.1616	0.335	3.0691
11313	14.232	9.1492	0.3312	3.0302
11315	14.1992	9.1739	0.3274	3.0035
11318	14.232	9.1657	0.3266	2.9935
11320	14.2156	9.1657	0.3276	3.0027
11322	14.2197	9.1616	0.3227	2.9564
11324	14.2115	9.1739	0.3225	2.9586
11326	14.2279	9.1698	0.3238	2.9692
11328	14.2115	9.1657	0.332	3.043
11330	14.2074	9.1944	0.3306	3.0397
11332	14.2197	9.1657	0.3287	3.0128
11334	14.1992	9.1739	0.328	3.009
11337	14.2444	9.178	0.3241	2.9746
11339	14.1909	9.178	0.3261	2.9929
11341	14.2238	9.178	0.3229	2.9636
11343	14.2115	9.178	0.3292	3.0214
11345	14.1909	9.1903	0.3366	3.0934
11347	14.2115	9.2108	0.3335	3.0718
11349	14.2074	9.1944	0.329	3.0249
11351	14.1909	9.1862	0.3277	3.0103
11353	14.1992	9.1944	0.3265	3.002
11355	14.2074	9.1903	0.3241	2.9786
11357	14.2197	9.1903	0.3216	2.9556
11359	14.2197	9.1944	0.3241	2.9799
11361	14.1992	9.1903	0.3372	3.099
11363	14.195	9.1944	0.3342	3.0728
11365	14.2444	9.1903	0.3324	3.0548
11367	14.195	9.1944	0.3312	3.0452
11369	14.2197	9.2067	0.3254	2.9959
11371	14.2115	9.1903	0.3251	2.9878
11376	14.2156	9.1821	0.3207	2.9447
11379	14.2238	9.2067	0.3236	2.9793
11381	14.195	9.2067	0.3344	3.0787
11383	14.2279	9.1862	0.3313	3.0434
11385	14.2074	9.2067	0.3298	3.0364
11387	14.2115	9.2149	0.3284	3.0262
11389	14.2074	9.2108	0.3245	2.9889
11391	14.2074	9.2149	0.3238	2.9838
11393	14.2074	9.2231	0.3221	2.9708
11395	14.2156	9.2231	0.32	2.9514
11397	14.2197	9.2641	0.3332	3.0868
11399	14.1868	9.2313	0.3351	3.0934
11401	14.2197	9.2231	0.3312	3.0547
11403	14.2115	9.2313	0.3279	3.0269
11406	14.2197	9.2149	0.328	3.0225
11408	14.2115	9.2313	0.3246	2.9965
11410	14.2279	9.2231	0.3206	2.9569
11412	14.2279	9.2149	0.324	2.9856
11414	14.1992	9.2313	0.3331	3.0749
11416	14.195	9.2149	0.3313	3.0529
11418	14.2074	9.2436	0.3304	3.0541
11420	14.2197	9.2354	0.3325	3.0708
11422	14.232	9.2354	0.3279	3.0283
11424	14.232	9.2272	0.326	3.0081
11426	14.2115	9.2313	0.3258	3.0076
11428	14.2279	9.2108	0.323	2.9751
11430	14.195	9.2436	0.3348	3.0948
11432	14.2115	9.2313	0.3344	3.0869
11434	14.2197	9.2477	0.3333	3.0823
11466	14.2074	9.2682	0.308	2.8546
11468	14.2197	9.2682	0.3042	2.8194
11471	14.1992	9.26	0.3155	2.9215
11473	14.2074	9.26	0.3156	2.9225
11475	14.2074	9.26	0.3132	2.9002
11477	14.2115	9.3092	0.312	2.9045
11479	14.2115	9.26	0.3135	2.903
11481	14.2074	9.2764	0.3103	2.8785
11483	14.2156	9.2641	0.3236	2.9979
11485	14.2115	9.2805	0.3218	2.9865
11487	14.2238	9.2805	0.3204	2.9735
11489	14.1992	9.26	0.3147	2.9141
11491	14.1992	9.2764	0.3153	2.9249
11493	14.2074	9.2723	0.3307	3.0664
11495	14.1909	9.2887	0.3267	3.0346
11497	14.2197	9.2928	0.3253	3.023
11499	14.195	9.2723	0.3266	3.0283
11503	14.2197	9.3133	0.3202	2.9821
11506	14.2074	9.2928	0.3193	2.9672
11508	14.1992	9.301	0.3175	2.9531
11510	14.2074	9.2928	0.328	3.048
11512	14.1827	9.3297	0.3287	3.0667
11514	14.2074	9.2969	0.3259	3.0299
11516	14.1992	9.3174	0.3229	3.0086
11518	14.2403	9.2887	0.3249	3.0179
11520	14.2197	9.301	0.3214	2.9893
11522	14.2156	9.2928	0.3204	2.9774
11524	14.195	9.2887	0.3335	3.0978
11526	14.2115	9.3092	0.3333	3.1028
11528	14.2074	9.2928	0.3287	3.0545
11533	14.2156	9.2969	0.3246	3.0178
11536	14.2197	9.2969	0.322	2.9936
11538	14.2074	9.3051	0.3207	2.9842
11540	14.2238	9.2969	0.3218	2.9917
11542	14.195	9.3133	0.3326	3.0976
11544	14.2074	9.3256	0.3317	3.0933
11546	14.2074	9.2969	0.3304	3.0717
11548	14.2033	9.3051	0.3246	3.0204
11550	14.1992	9.3256	0.3243	3.0243
11552	14.2074	9.3174	0.3235	3.0142
11554	14.2197	9.3051	0.3224	3
11556	14.2074	9.3215	0.3189	2.9726
11558	14.2074	9.3133	0.335	3.12
11560	14.2197	9.3133	0.3339	3.1097
11562	14.2156	9.342	0.3295	3.0782
11564	14.2403	9.3215	0.3298	3.0742
11566	14.2115	9.3297	0.3278	3.0583
11568	14.2156	9.3379	0.3257	3.0414
11570	14.2197	9.3174	0.321	2.9909
11572	14.2156	9.3256	0.3218	3.001
11574	14.2403	9.3297	0.3348	3.1236
11576	14.1909	9.3379	0.3317	3.0974
11578	14.2115	9.3256	0.3338	3.1129
11580	14.2074	9.3379	0.3297	3.0787
11582	14.2074	9.3379	0.3288	3.0703
11584	14.232	9.3338	0.3262	3.0447
11586	14.2115	9.3256	0.3261	3.0411
11588	14.2238	9.3379	0.3218	3.0049
11590	14.2156	9.3256	0.3344	3.1185
11595	14.2074	9.342	0.3306	3.0885
11598	14.2074	9.342	0.329	3.0735
11600	14.2074	9.342	0.33	3.0829
11602	14.2197	9.3543	0.3251	3.0411
11604	14.1909	9.3625	0.3246	3.0391
11606	14.1992	9.3379	0.3237	3.0227
11608	14.2361	9.3461	0.3263	3.0496
11610	14.2115	9.3584	0.3334	3.1201
11612	14.2115	9.3749	0.3322	3.1143
11614	14.1827	9.3584	0.3306	3.0939
11616	14.2115	9.3625	0.3273	3.0644
11618	14.1992	9.3625	0.3283	3.0737
11620	14.2156	9.3625	0.327	3.0616
11622	14.2156	9.3543	0.3227	3.0186
11624	14.2074	9.3543	0.3228	3.0196
11626	14.2279	9.3625	0.3373	3.158
11628	14.2197	9.3543	0.3344	3.1281
11630	14.2197	9.3666	0.3296	3.0872
11632	14.195	9.3707	0.3304	3.0961
11634	14.2074	9.3749	0.3272	3.0675
11636	14.2197	9.3707	0.3249	3.0446
11638	14.195	9.3749	0.327	3.0656
11640	14.2074	9.3995	0.326	3.0642
11642	14.1909	9.3954	0.3381	3.1766
11644	14.2115	9.3749	0.3354	3.1443
11646	14.2156	9.3707	0.3346	3.1355
11648	14.2197	9.3707	0.3299	3.0914
11650	14.1992	9.3913	0.3278	3.0785
11652	14.2074	9.3749	0.3279	3.074
11657	14.2361	9.3749	0.3231	3.029
11660	14.2115	9.3954	0.3236	3.0403
11662	14.2279	9.379	0.3194	2.9956
11664	14.2074	9.3913	0.3338	3.1348
11666	14.1909	9.4036	0.3327	3.1286
11668	14.195	9.3995	0.3262	3.0661
11670	14.2074	9.3995	0.326	3.0642
11672	14.2279	9.379	0.326	3.0575
11674	14.2279	9.4077	0.3242	3.05
11676	14.1992	9.3954	0.3209	3.015
11679	14.2279	9.3954	0.3374	3.17
11681	14.232	9.3995	0.3335	3.1347
11683	14.1992	9.42	0.3315	3.1227
11685	14.2238	9.3913	0.3319	3.117
11687	14.2074	9.4036	0.3293	3.0966
11689	14.2238	9.3995	0.3236	3.0417
11691	14.1868	9.4036	0.3245	3.0515
11693	14.2156	9.4036	0.3223	3.0308
11695	14.195	9.4118	0.3318	3.1228
11697	14.2156	9.4036	0.3343	3.1436
11699	14.2238	9.4077	0.3366	3.1666
11701	14.1827	9.42	0.3319	3.1265
11703	14.2197	9.4036	0.3296	3.0994
11705	14.2197	9.4077	0.3291	3.0961
11707	14.1992	9.4323	0.3261	3.0759
11709	14.1992	9.42	0.3218	3.0313
11711	14.2197	9.4077	0.3216	3.0255
11713	14.2074	9.4118	0.3379	3.1802
11715	14.2156	9.4241	0.3335	3.1429
11754	14.2238	9.4282	0.3018	2.8454
11756	14.2074	9.4446	0.2995	2.8287
11759	14.2115	9.453	0.3054	2.887
11761	14.2197	9.4487	0.3135	2.9622
11763	14.1868	9.453	0.3116	2.9456
11765	14.2156	9.4571	0.3105	2.9364
11767	14.2115	9.453	0.3078	2.9096
11769	14.2033	9.4364	0.3109	2.9338
11771	14.195	9.4612	0.3204	3.0314
11773	14.2115	9.4612	0.3192	3.02
11775	14.2156	9.453	0.3149	2.9768
11777	14.2279	9.4653	0.314	2.9721
11779	14.2115	9.4612	0.3157	2.9869
11781	14.2074	9.4736	0.3268	3.096
11783	14.1992	9.4405	0.3253	3.071
11785	14.195	9.4694	0.3233	3.0615
11787	14.2115	9.4612	0.3208	3.0352
11789	14.2238	9.453	0.3169	2.9957
11791	14.2074	9.4571	0.3182	3.0093
11793	14.1868	9.4653	0.3316	3.1387
11795	14.2115	9.4653	0.3284	3.1084
11797	14.2115	9.4694	0.3273	3.0994
11799	14.2115	9.4653	0.3276	3.1008
11801	14.2115	9.4694	0.3241	3.069
11804	14.2238	9.49	0.3225	3.0605
11806	14.2074	9.4859	0.3215	3.0497
11808	14.1868	9.49	0.3329	3.1592
11810	14.2074	9.49	0.33	3.1317
11812	14.1498	9.4777	0.3303	3.1305
11817	14.2156	9.4736	0.3241	3.0704
11819	14.1909	9.4859	0.3246	3.0791
11822	14.2238	9.4777	0.3214	3.0461
11824	14.2197	9.4777	0.3199	3.0319
11826	14.2074	9.5023	0.3269	3.1063
11828	14.2156	9.49	0.3331	3.1611
11830	14.2115	9.4941	0.3286	3.1197
11832	14.2156	9.4859	0.328	3.1114
11834	14.2115	9.49	0.3259	3.0928
11836	14.2074	9.5023	0.3235	3.074
11838	14.2156	9.49	0.3238	3.0728
11840	14.2074	9.5064	0.3248	3.0877
11842	14.1868	9.5064	0.3343	3.178
11844	14.2115	9.5023	0.3339	3.1728
11846	14.2197	9.5023	0.332	3.1548
11848	14.2115	9.5023	0.3254	3.092
11851	14.2197	9.5064	0.3269	3.1076
11853	14.2074	9.5023	0.3243	3.0816
11855	14.2279	9.5187	0.322	3.065
11857	14.195	9.5064	0.3316	3.1523
11859	14.2115	9.49	0.339	3.2171
11861	14.1786	9.4982	0.3351	3.1828
11863	14.2074	9.5228	0.3317	3.1587
11865	14.2279	9.5105	0.3314	3.1518
11867	14.2156	9.5228	0.3285	3.1282
11869	14.2115	9.5351	0.3236	3.0856
11871	14.2197	9.5228	0.3246	3.0911
11873	14.2074	9.5105	0.3219	3.0614
11875	14.1868	9.531	0.3209	3.0585
11880	14.2197	9.531	0.3339	3.1824
11883	14.2156	9.5187	0.3254	3.0974
11890	14.195	9.5187	0.3222	3.0669
11892	14.2156	9.5392	0.3218	3.0697
11894	14.2074	9.5392	0.3197	3.0497
11896	14.1992	9.5597	0.3177	3.0371
11898	14.2649	9.5351	0.3335	3.1799
11900	14.1992	9.5515	0.3319	3.1701
11902	14.2238	9.5433	0.3282	3.1321
11904	14.1909	9.5392	0.328	3.1289
11906	14.2074	9.531	0.3261	3.1081
11908	14.2074	9.5597	0.3231	3.0887
11910	14.195	9.5474	0.321	3.0647
11913	14.2156	9.5556	0.3238	3.0941
11915	14.195	9.5392	0.3314	3.1613
11917	14.1909	9.5638	0.3301	3.157
11919	14.2115	9.5474	0.3321	3.1707
11921	14.2238	9.5515	0.3286	3.1386
11923	14.2197	9.5433	0.3255	3.1063
11925	14.195	9.5556	0.3259	3.1142
11927	14.1992	9.5679	0.3229	3.0895
11929	14.195	9.5597	0.3232	3.0897
11931	14.2156	9.5556	0.3341	3.1925
11933	14.1992	9.572	0.3333	3.1903
11935	14.195	9.5556	0.33	3.1533
11937	14.1909	9.5679	0.3278	3.1364
11939	14.2074	9.5679	0.3306	3.1631
11941	14.2279	9.5638	0.3254	3.1121
11943	14.195	9.5433	0.3238	3.0901
11945	14.2074	9.5761	0.3256	3.118
11950	14.195	9.572	0.3315	3.1731
11953	14.2115	9.572	0.3309	3.1674
11955	14.2156	9.6294	0.3271	3.1498
11957	14.2074	9.572	0.3264	3.1243
11959	14.2115	9.5761	0.3276	3.1371
11961	14.2074	9.5925	0.3229	3.0974
11963	14.2197	9.5761	0.322	3.0835
11965	14.2115	9.5884	0.337	3.2313
11967	14.1992	9.572	0.3353	3.2095
11969	14.2074	9.5843	0.3288	3.1513
11971	14.1868	9.5884	0.33	3.1642
11973	14.2115	9.5843	0.3267	3.1312
11978	14.195	9.5843	0.3264	3.1283
11980	14.1992	9.5966	0.3225	3.0949
11982	14.1992	9.5802	0.3319	3.1797
11985	14.195	9.5925	0.3353	3.2164
11987	14.2115	9.5884	0.3317	3.1805
11989	14.2156	9.5802	0.3273	3.1356
11991	14.2115	9.5966	0.3272	3.14
11993	14.2238	9.5966	0.3271	3.1391
11995	14.2115	9.5884	0.3239	3.1057
11997	14.2033	9.6089	0.3218	3.0921
11999	14.2074	9.6007	0.3249	3.1193
12001	14.2074	9.6048	0.3347	3.2147
12003	14.2033	9.5925	0.3335	3.1991
12005	14.1909	9.6089	0.3326	3.1959
12007	14.195	9.6007	0.3316	3.1836
12009	14.1909	9.5966	0.3252	3.1208
12011	14.2074	9.6171	0.3258	3.1333
12047	14.2485	9.6212	0.296	2.8479
12050	14.2238	9.6212	0.2964	2.8517
12053	14.2115	9.6376	0.3102	2.9896
12055	14.1992	9.6253	0.3067	2.9521
12057	14.195	9.6417	0.3055	2.9455
12059	14.2156	9.6335	0.3085	2.9719
12061	14.2238	9.6376	0.3175	3.0599
12063	14.232	9.6294	0.3171	3.0535
12065	14.1992	9.6335	0.316	3.0442
12067	14.2115	9.6335	0.3152	3.0365
12069	14.1909	9.6417	0.3091	2.9803
12071	14.1909	9.6499	0.3247	3.1333
12073	14.1909	9.6581	0.3233	3.1225
12075	14.2074	9.6622	0.3197	3.089
12077	14.2156	9.6376	0.3196	3.0802
12079	14.2115	9.6499	0.3302	3.1864
12081	14.195	9.7156	0.3336	3.2411
12083	14.1909	9.6581	0.3295	3.1824
12085	14.2197	9.6417	0.3292	3.1741
12087	14.2115	9.6663	0.3271	3.1619
12089	14.195	9.6663	0.3212	3.1048
12091	14.195	9.6663	0.3224	3.1164
12093	14.2074	9.6704	0.3195	3.0897
12095	14.2197	9.6499	0.3191	3.0793
12097	14.1909	9.6745	0.3318	3.21
12099	14.1992	9.6704	0.3344	3.2338
12101	14.2115	9.6622	0.3297	3.1856
12103	14.1992	9.6458	0.3273	3.1571
12105	14.2074	9.6581	0.327	3.1582
12110	14.195	9.6704	0.3199	3.0936
12113	14.2197	9.6581	0.3196	3.0867
12115	14.2197	9.6704	0.3316	3.2067
12117	14.2074	9.6827	0.3297	3.1924
12119	14.195	9.6827	0.3321	3.2156
12121	14.2156	9.6704	0.3264	3.1564
12123	14.2238	9.6745	0.3255	3.1491
12125	14.195	9.6827	0.3246	3.143
12127	14.2238	9.6827	0.3238	3.1353
12129	14.2115	9.6745	0.3174	3.0707
12131	14.232	9.6869	0.3338	3.2335
12133	14.1992	9.6827	0.3322	3.2166
12135	14.2156	9.6869	0.3287	3.1841
12137	14.2115	9.691	0.3287	3.1854
12139	14.1992	9.6992	0.3283	3.1842
12141	14.1992	9.6745	0.3245	3.1394
12143	14.2197	9.6827	0.3234	3.1314
12146	14.2115	9.6869	0.3369	3.2635
12148	14.1992	9.691	0.3325	3.2222
12150	14.195	9.7074	0.3311	3.2141
12152	14.2279	9.6951	0.3314	3.2129
12154	14.2279	9.6951	0.3288	3.1877
12156	14.1909	9.6992	0.3265	3.1668
12158	14.2074	9.6869	0.3273	3.1705
12160	14.1909	9.7033	0.3251	3.1545
12162	14.2238	9.6992	0.3237	3.1396
12164	14.195	9.691	0.3366	3.262
12166	14.195	9.6992	0.3353	3.2521
12168	14.1868	9.7156	0.3296	3.2022
12173	14.2156	9.6951	0.3282	3.1819
12176	14.195	9.7074	0.3246	3.151
12178	14.2197	9.7033	0.3254	3.1574
12180	14.2197	9.7156	0.3231	3.1391
12182	14.1992	9.6992	0.3206	3.1095
12184	14.1992	9.7156	0.3359	3.2635
12186	14.1992	9.7156	0.3336	3.2411
12188	14.2238	9.6992	0.3287	3.1881
12190	14.2074	9.7238	0.3277	3.1865
12192	14.1827	9.7279	0.3266	3.1771
12194	14.2115	9.7279	0.3243	3.1547
12196	14.2074	9.732	0.3217	3.1308
12198	14.2074	9.732	0.3339	3.2495
12200	14.2197	9.732	0.3376	3.2855
12202	14.2074	9.7402	0.3338	3.2513
12204	14.195	9.7361	0.3334	3.246
12206	14.2074	9.7361	0.3311	3.2236
12208	14.1992	9.732	0.3264	3.1765
12210	14.2115	9.7566	0.3253	3.1738
12213	14.1868	9.7279	0.3247	3.1586
12215	14.195	9.7484	0.3221	3.14
12217	14.1992	9.7525	0.3197	3.1179
12219	14.2156	9.732	0.3375	3.2845
12221	14.1992	9.7484	0.3329	3.2452
12223	14.2074	9.7812	0.3308	3.2356
12227	14.2033	9.7525	0.3259	3.1783
12230	14.1992	9.7525	0.3239	3.1588
12232	14.2403	9.7361	0.3236	3.1506
12234	14.195	9.7484	0.3204	3.1234
12236	14.1992	9.7525	0.3342	3.2593
12241	14.2074	9.7525	0.3298	3.2164
12243	14.2444	9.7566	0.3296	3.2158
12246	14.195	9.7607	0.3276	3.1976
12248	14.195	9.7812	0.3232	3.1613
12250	14.2074	9.7484	0.3224	3.1429
12252	14.1868	9.7484	0.3211	3.1302
12254	14.1992	9.7648	0.3296	3.2185
12256	14.2115	9.7812	0.3327	3.2542
12258	14.2074	9.7525	0.3333	3.2505
12260	14.1992	9.7648	0.3314	3.2361
12262	14.195	9.773	0.3284	3.2094
12264	14.2074	9.7607	0.3277	3.1986
12266	14.1909	9.773	0.3253	3.1792
12268	14.2279	9.7566	0.3208	3.1299
12270	14.2156	9.7689	0.3262	3.1866
12272	14.1909	9.7771	0.3343	3.2685
12274	14.195	9.773	0.3323	3.2476
12276	14.232	9.7812	0.3305	3.2327
12278	14.2115	9.7771	0.3317	3.2431
12280	14.2115	9.7812	0.3287	3.2151
12283	14.195	9.7812	0.3266	3.1945
12285	14.2074	9.7771	0.3251	3.1785
12287	14.2074	9.773	0.3239	3.1655
12289	14.2156	9.7812	0.3335	3.262
12291	14.2156	9.8017	0.3334	3.2679
12293	14.2156	9.7689	0.3321	3.2442
12295	14.1868	9.7976	0.3286	3.2195
12297	14.1992	9.8017	0.3286	3.2208
12299	14.2115	9.7976	0.3291	3.2244
12335	14.232	9.8058	0.2991	2.9329
12338	14.2238	9.8181	0.3101	3.0446
12340	14.195	9.814	0.3119	3.061
12342	14.2115	9.8181	0.3098	3.0417
12344	14.2197	9.8181	0.309	3.0338
12346	14.2115	9.8263	0.3084	3.0304
12348	14.1992	9.8181	0.3185	3.1271
12350	14.2197	9.8099	0.3169	3.1088
12352	14.2074	9.8263	0.3163	3.1081
12354	14.2156	9.8017	0.3136	3.0738
12356	14.2238	9.814	0.3152	3.0934
12358	14.1992	9.8263	0.3283	3.226
12360	14.2238	9.8263	0.3272	3.2152
12362	14.1909	9.8304	0.323	3.1752
12364	14.2156	9.8345	0.3231	3.1775
12366	14.2115	9.8345	0.3204	3.151
12368	14.2074	9.8222	0.3163	3.1068
12370	14.2526	9.8304	0.3302	3.246
12372	14.195	9.8386	0.3289	3.2359
12374	14.2115	9.8509	0.3267	3.2183
12376	14.2115	9.8345	0.3249	3.1952
12378	14.2115	9.8345	0.3264	3.21
12380	14.2238	9.8345	0.3239	3.1854
12382	14.195	9.855	0.3211	3.1644
12384	14.2074	9.8591	0.3208	3.1628
12386	14.2238	9.8509	0.3333	3.2833
12388	14.1992	9.8427	0.3284	3.2323
12390	14.2115	9.8468	0.3277	3.2268
12392	14.2156	9.8468	0.3278	3.2278
12397	14.2238	9.8632	0.3224	3.1799
12400	14.1992	9.855	0.3213	3.1664
12402	14.2156	9.855	0.3195	3.1487
12404	14.2074	9.855	0.334	3.2916
12406	14.2074	9.8632	0.3328	3.2825
12408	14.2074	9.855	0.3274	3.2265
12410	14.195	9.8673	0.3266	3.2227
12412	14.195	9.8509	0.3253	3.2045
12414	14.2197	9.855	0.323	3.1832
12416	14.232	9.8632	0.3291	3.246
12418	14.2238	9.8632	0.3377	3.3308
12420	14.195	9.8837	0.3341	3.3022
12422	14.2074	9.8796	0.3319	3.2791
12424	14.2156	9.8632	0.3321	3.2756
12426	14.2197	9.8591	0.3283	3.2368
12429	14.2115	9.8714	0.3235	3.1934
12431	14.2197	9.8796	0.3248	3.2089
12433	14.1909	9.8755	0.3232	3.1918
12435	14.2115	9.8714	0.321	3.1687
12437	14.1868	9.8796	0.3342	3.3018
12439	14.2115	9.8673	0.336	3.3154
12441	14.2115	9.8714	0.3318	3.2753
12443	14.2238	9.8714	0.3294	3.2517
12445	14.2074	9.8714	0.3294	3.2517
12447	14.195	9.8919	0.3276	3.2406
12449	14.2115	9.8837	0.3226	3.1885
12451	14.2238	9.8673	0.3223	3.1802
12453	14.2074	9.8837	0.337	3.3308
12455	14.2115	9.8919	0.3334	3.298
12460	14.2197	9.8878	0.3305	3.2679
12463	14.1992	9.9001	0.3288	3.2552
12465	14.2238	9.8878	0.3269	3.2323
12467	14.2238	9.8591	0.3254	3.2082
12469	14.195	9.8878	0.3205	3.1691
12471	14.2279	9.8878	0.3218	3.1819
12473	14.1786	9.9001	0.3345	3.3116
12475	14.1909	9.9043	0.3308	3.2763
12479	14.2074	9.8919	0.3304	3.2683
12482	14.2074	9.9043	0.3266	3.2347
12484	14.2074	9.9166	0.3267	3.2397
12486	14.2074	9.896	0.3241	3.2073
12488	14.2074	9.7607	0.3195	3.1185
12490	14.2115	9.9001	0.3244	3.2116
12492	14.2115	9.8796	0.333	3.2899
12494	14.2074	9.9125	0.3315	3.286
12496	14.195	9.9207	0.3291	3.2649
12498	14.195	9.9248	0.3308	3.2831
12500	14.2156	9.9084	0.3273	3.243
12502	14.2074	9.9248	0.3256	3.2315
