time_ms	voltage_Va	voltage_Vb	current_A	power_W
6492	14.2197	11.3689	-0.313	-4.4508
6495	14.2279	11.3566	-0.3102	-4.4135
6498	14.2403	11.3566	-0.3328	-4.7392
6504	14.2197	11.3402	-0.3174	-4.5133
6507	14.2403	11.3566	-0.3115	-4.4358
6510	14.2197	11.3566	-0.3131	-4.4522
6513	14.2238	11.3607	-0.3115	-4.4307
6516	14.2197	11.3402	-0.313	-4.4508
6519	14.232	11.3402	-0.3215	-4.5756
6522	14.2403	11.3402	-0.3164	-4.5056
6525	14.2197	11.3484	-0.3178	-4.519
6528	14.2115	11.332	-0.309	-4.3913
6531	14.232	11.3156	-0.3156	-4.4916
6534	14.2526	11.3238	-0.3137	-4.471
6537	14.2156	11.3074	-0.3169	-4.5049
6540	14.2772	11.3074	-0.3138	-4.4802
6543	14.2238	11.3238	-0.3135	-4.4592
6546	14.2238	11.3238	-0.3183	-4.5274
6549	14.2403	11.332	-0.3121	-4.4444
6552	14.2444	11.3074	-0.3133	-4.4628
6555	14.2156	11.3238	-0.3103	-4.4111
6558	14.232	11.3156	-0.3162	-4.5002
6561	14.232	11.3238	-0.3191	-4.5414
6564	14.2403	11.3032	-0.3186	-4.5369
6567	14.2485	11.3074	-0.3119	-4.4441
6570	14.232	11.3115	-0.3112	-4.429
6573	14.232	11.2991	-0.3121	-4.4418
6576	14.2444	11.2909	-0.3166	-4.5098
6579	14.2238	11.2991	-0.3214	-4.5715
6582	14.2361	11.295	-0.316	-4.4986
6586	14.2279	11.2991	-0.3174	-4.5159
6619	14.2197	11.2745	-0.3135	-4.4579
6622	14.2238	11.3074	-0.3102	-4.4122
6625	14.2033	11.2827	-0.317	-4.5024
6628	14.2279	11.2581	-0.3068	-4.3651
6631	14.2156	11.2704	-0.3084	-4.3841
6634	14.1909	11.2704	-0.3074	-4.3623
6637	14.2074	11.2704	-0.3217	-4.5705
6640	14.1868	11.2663	-0.3156	-4.4774
6643	14.2238	11.2704	-0.3137	-4.462
6646	14.2279	11.2417	-0.3147	-4.4775
6649	14.232	11.2417	-0.3062	-4.3578
6652	14.2115	11.2499	-0.322	-4.5761
6655	14.2403	11.2376	-0.3101	-4.4159
6658	14.2074	11.2581	-0.3136	-4.4554
6661	14.2115	11.254	-0.3109	-4.4183
6664	14.2156	11.2376	-0.3177	-4.5163
6667	14.2197	11.2499	-0.3129	-4.4493
6670	14.2238	11.2458	-0.3086	-4.3895
6673	14.2403	11.2335	-0.3079	-4.3846
6676	14.2074	11.2499	-0.3062	-4.3503
6679	14.2115	11.2294	-0.3187	-4.5292
6682	14.2279	11.2335	-0.3142	-4.4704
6685	14.2238	11.2294	-0.315	-4.4805
6688	14.2156	11.2499	-0.3065	-4.3571
6691	14.2156	11.2171	-0.3082	-4.3812
6694	14.2238	11.2294	-0.3155	-4.4876
6697	14.2156	11.2294	-0.3142	-4.4665
6700	14.2115	11.2253	-0.314	-4.4624
6706	14.2403	11.2089	-0.3144	-4.4771
6709	14.2403	11.2007	-0.306	-4.3575
6712	14.2279	11.2089	-0.315	-4.4818
6715	14.2279	11.2171	-0.3094	-4.4021
6718	14.2279	11.2048	-0.3158	-4.4932
6721	14.2238	11.2376	-0.3124	-4.4435
6724	14.2279	11.1925	-0.3215	-4.5743
6727	14.2403	11.2089	-0.3151	-4.4871
6730	14.2279	11.1884	-0.3108	-4.422
6733	14.2526	11.1966	-0.3103	-4.4226
6736	14.2074	11.2376	-0.3079	-4.3745
6739	14.2649	11.2171	-0.3244	-4.6275
6742	14.2197	11.1925	-0.3162	-4.4963
6745	14.2403	11.1843	-0.3165	-4.507
6748	14.2156	11.2007	-0.3082	-4.3812
6751	14.2279	11.1925	-0.3102	-4.4135
6754	14.2238	11.1925	-0.3204	-4.5573
6757	14.2279	11.2089	-0.3164	-4.5017
6760	14.2279	11.1679	-0.3169	-4.5088
6763	14.2238	11.1679	-0.3135	-4.4592
6766	14.2197	11.1802	-0.3163	-4.4977
6769	14.232	11.1966	-0.3115	-4.4333
6772	14.2197	11.1679	-0.3143	-4.4693
6775	14.2444	11.172	-0.3108	-4.4271
6778	14.1992	11.1761	-0.3132	-4.4472
6781	14.2279	11.1597	-0.3133	-4.4576
6784	14.1909	11.1638	-0.3236	-4.5922
6790	14.2361	11.1515	-0.3097	-4.4089
6793	14.2238	11.1515	-0.3117	-4.4336
6796	14.2279	11.1556	-0.3087	-4.3922
6799	14.2238	11.1515	-0.3147	-4.4762
6802	14.1992	11.1515	-0.3284	-4.663
6805	14.2608	11.1433	-0.3173	-4.525
6808	14.2279	11.1474	-0.3118	-4.4363
6811	14.2238	11.1515	-0.3104	-4.4151
6814	14.2444	11.1474	-0.3243	-4.6194
6817	14.2403	11.1269	-0.3161	-4.5013
6820	14.2197	11.1433	-0.3167	-4.5034
6823	14.2526	11.131	-0.3139	-4.4739
6826	14.2156	11.131	-0.316	-4.4921
6829	14.2238	11.1433	-0.3204	-4.5573
6832	14.2485	11.1269	-0.3157	-4.4982
6835	14.2526	11.1351	-0.3114	-4.4383
6838	14.2279	11.1269	-0.3148	-4.479
6841	14.2485	11.1146	-0.315	-4.4883
6844	14.2238	11.1064	-0.3151	-4.4819
6847	14.2279	11.1187	-0.3301	-4.6966
6850	14.2485	11.1105	-0.3128	-4.4569
6853	14.232	11.1187	-0.3139	-4.4674
6856	14.2526	11.1064	-0.3116	-4.4411
6859	14.2279	11.0982	-0.3334	-4.7436
6862	14.232	11.1064	-0.3187	-4.5357
6865	14.2485	11.1023	-0.3183	-4.5353
6868	14.2238	11.1064	-0.3143	-4.4705
6871	14.2238	11.1105	-0.3118	-4.435
6877	14.2156	11.1105	-0.3128	-4.4466
6880	14.2444	11.0941	-0.3332	-4.7462
6883	14.2197	11.0982	-0.3203	-4.5546
6886	14.2197	11.1023	-0.3188	-4.5332
6889	14.2485	11.0776	-0.3094	-4.4085
6892	14.2279	11.1023	-0.3125	-4.4462
6895	14.232	11.0694	-0.3258	-4.6368
6898	14.2485	11.0899	-0.3198	-4.5567
6901	14.2197	11.0899	-0.3183	-4.5261
6904	14.232	11.0982	-0.3172	-4.5144
6907	14.2403	11.0694	-0.3149	-4.4843
6910	14.2279	11.0776	-0.3088	-4.3936
6913	14.2238	11.0776	-0.3181	-4.5246
6916	14.232	11.0735	-0.3132	-4.4575
6919	14.2403	11.0612	-0.3207	-4.5668
6922	14.2403	11.0817	-0.316	-4.4999
6926	14.2238	11.0735	-0.3174	-4.5146
6929	14.2197	11.0694	-0.3216	-4.5731
6932	14.2238	11.0612	-0.3147	-4.4762
6935	14.2444	11.0612	-0.3126	-4.4528
6938	14.2156	11.0653	-0.3166	-4.5007
6941	14.232	11.0448	-0.3152	-4.4859
6944	14.2238	11.0694	-0.3221	-4.5815
6947	14.2444	11.0694	-0.3189	-4.5425
6950	14.2074	11.0735	-0.3111	-4.4199
6953	14.232	11.0366	-0.3128	-4.4518
6956	14.2279	11.0612	-0.3093	-4.4007
6959	14.2238	11.0366	-0.3248	-4.6199
6998	14.2156	11.0079	-0.3106	-4.4154
7001	14.2156	10.9956	-0.3109	-4.4196
7004	14.2238	11.0079	-0.3094	-4.4008
7007	14.2115	11.0079	-0.3269	-4.6457
7010	14.2238	11.0202	-0.3079	-4.3795
7013	14.2115	11.0038	-0.3088	-4.3885
7016	14.2238	10.9956	-0.3063	-4.3568
7019	14.2156	10.9874	-0.3226	-4.586
7022	14.2156	11.0038	-0.3127	-4.4452
7025	14.2238	10.9956	-0.3125	-4.4449
7028	14.2197	11.0284	-0.3121	-4.438
7031	14.195	10.9956	-0.3063	-4.3479
7034	14.195	10.9833	-0.3196	-4.5367
7037	14.195	10.9751	-0.3113	-4.4189
7040	14.2279	10.9874	-0.3146	-4.4761
7043	14.1992	11.0202	-0.3101	-4.4032
7046	14.1786	10.9956	-0.3126	-4.4322
7049	14.2156	10.9833	-0.3179	-4.5191
7052	14.2279	10.9792	-0.3104	-4.4163
7055	14.2074	10.9874	-0.3071	-4.3631
7058	14.2156	10.971	-0.3071	-4.3656
7061	14.2156	11.0038	-0.3166	-4.5007
7064	14.2526	10.9546	-0.3139	-4.4739
7067	14.2279	10.9628	-0.3127	-4.4491
7070	14.2115	10.9792	-0.3057	-4.3445
7073	14.2238	10.9669	-0.3082	-4.3838
7076	14.2403	10.9587	-0.3133	-4.4615
7082	14.2238	10.9792	-0.3123	-4.4421
7085	14.2197	10.9587	-0.3121	-4.438
7088	14.2238	10.9505	-0.3124	-4.4435
7091	14.2279	10.9546	-0.3127	-4.4491
7094	14.232	10.9546	-0.3129	-4.4532
7097	14.2197	10.9628	-0.3094	-4.3996
7100	14.2074	10.9505	-0.3149	-4.4739
7103	14.232	10.9423	-0.3113	-4.4304
7106	14.2279	10.9341	-0.3213	-4.5714
7109	14.2238	10.9505	-0.311	-4.4236
7112	14.2279	10.9341	-0.3111	-4.4263
7115	14.232	10.9423	-0.3088	-4.3949
7118	14.2115	10.9423	-0.309	-4.3913
7121	14.2115	10.9382	-0.3228	-4.5875
7124	14.2279	10.9341	-0.3167	-4.506
7127	14.2279	10.9341	-0.316	-4.496
7130	14.2444	10.9218	-0.3078	-4.3844
7133	14.2197	10.9341	-0.3106	-4.4166
7136	14.2238	10.93	-0.3201	-4.553
7139	14.2361	10.9136	-0.3199	-4.5541
7142	14.2156	10.9136	-0.3157	-4.4879
7145	14.2115	10.93	-0.3142	-4.4652
7148	14.2403	10.9095	-0.314	-4.4714
7151	14.2197	10.9095	-0.3199	-4.5489
7154	14.2403	10.9136	-0.3151	-4.4871
7157	14.2485	10.8972	-0.3113	-4.4355
7160	14.2279	10.9095	-0.3176	-4.5188
7163	14.2279	10.9177	-0.3136	-4.4619
7169	14.2444	10.889	-0.3223	-4.591
7172	14.2238	10.8972	-0.3146	-4.4748
7175	14.232	10.9095	-0.3134	-4.4603
7178	14.2197	10.8972	-0.3116	-4.4309
7181	14.2526	10.9013	-0.3167	-4.5138
7184	14.195	10.8972	-0.3311	-4.7
7187	14.2403	10.8931	-0.3198	-4.554
7190	14.2238	10.9177	-0.3089	-4.3937
7193	14.2279	10.8849	-0.3127	-4.4491
7196	14.2238	10.8808	-0.3096	-4.4037
7199	14.2485	10.8643	-0.3305	-4.7091
7202	14.232	10.889	-0.3164	-4.503
7205	14.2238	10.889	-0.3142	-4.4691
7208	14.2526	10.8767	-0.3141	-4.4767
7211	14.2485	10.8684	-0.3213	-4.578
7214	14.2403	10.8931	-0.3146	-4.48
7217	14.2403	10.8684	-0.3105	-4.4216
7220	14.2444	10.852	-0.3179	-4.5283
7223	14.2279	10.8684	-0.3136	-4.4619
7226	14.2156	10.8726	-0.3292	-4.6798
7229	14.2361	10.8561	-0.3136	-4.4645
7232	14.2156	10.8726	-0.3123	-4.4395
7240	14.232	10.852	-0.3139	-4.4674
7242	14.232	10.852	-0.3137	-4.4646
7245	14.2238	10.8479	-0.3309	-4.7067
7248	14.2403	10.852	-0.3208	-4.5683
7251	14.2403	10.8438	-0.3111	-4.4301
7257	14.2526	10.8479	-0.3098	-4.4155
7260	14.2279	10.8397	-0.3159	-4.4946
7263	14.2074	10.8397	-0.3127	-4.4426
7266	14.2403	10.8315	-0.3176	-4.5227
7269	14.232	10.8479	-0.3151	-4.4845
7272	14.2238	10.8315	-0.3126	-4.4464
7276	14.2074	10.8397	-0.3112	-4.4213
7279	14.2279	10.8438	-0.319	-4.5387
7282	14.2156	10.8315	-0.3201	-4.5504
7285	14.232	10.8397	-0.3164	-4.503
7288	14.2403	10.8151	-0.3158	-4.4971
7291	14.2361	10.8192	-0.3093	-4.4032
7294	14.232	10.8151	-0.3141	-4.4703
7297	14.2485	10.811	-0.3148	-4.4854
7300	14.2403	10.7782	-0.3199	-4.5555
7303	14.2403	10.8233	-0.3157	-4.4956
7306	14.2279	10.8274	-0.317	-4.5103
7309	14.2485	10.7823	-0.3135	-4.4669
7312	14.2485	10.8028	-0.3183	-4.5353
7315	14.2444	10.8028	-0.3153	-4.4912
7318	14.2156	10.8028	-0.3134	-4.4552
7321	14.2197	10.7987	-0.3187	-4.5318
7324	14.2238	10.7905	-0.3145	-4.4734
7327	14.2074	10.8028	-0.3273	-4.6501
7330	14.2608	10.7987	-0.3141	-4.4793
7333	14.2485	10.7905	-0.3146	-4.4826
7336	14.2444	10.7864	-0.313	-4.4585
7339	14.2197	10.8028	-0.3145	-4.4721
7379	14.195	10.7495	-0.3164	-4.4913
7382	14.2238	10.7495	-0.3132	-4.4549
7385	14.2156	10.7577	-0.3073	-4.3685
7388	14.2238	10.7577	-0.308	-4.3809
7391	14.2156	10.7536	-0.3182	-4.5234
7394	14.2361	10.7536	-0.3086	-4.3933
7397	14.2156	10.7659	-0.3045	-4.3286
7400	14.2238	10.7208	-0.3089	-4.3937
7403	14.2197	10.7372	-0.3231	-4.5944
7406	14.2115	10.7372	-0.3129	-4.4468
7409	14.2197	10.7331	-0.3064	-4.3569
7412	14.2156	10.7331	-0.3047	-4.3315
7415	14.2074	10.7413	-0.3161	-4.491
7418	14.2279	10.7331	-0.3097	-4.4064
7421	14.2403	10.7331	-0.3135	-4.4643
7424	14.2115	10.7413	-0.3101	-4.407
7427	14.2238	10.7208	-0.3116	-4.4321
7430	14.232	10.7249	-0.3165	-4.5044
7433	14.2156	10.7454	-0.3121	-4.4367
7436	14.2238	10.7372	-0.3087	-4.3909
7439	14.2279	10.7085	-0.3072	-4.3708
7442	14.2074	10.7044	-0.312	-4.4327
7445	14.2115	10.7208	-0.3215	-4.569
7448	14.2156	10.729	-0.3163	-4.4964
7451	14.2156	10.7126	-0.307	-4.3642
7454	14.2238	10.7126	-0.3092	-4.398
7457	14.2238	10.6962	-0.3136	-4.4606
7460	14.2238	10.7003	-0.3164	-4.5004
7466	14.2444	10.7085	-0.3111	-4.4314
7469	14.2526	10.7085	-0.3109	-4.4311
7472	14.2403	10.6839	-0.3044	-4.3347
7475	14.2279	10.6921	-0.3166	-4.5046
7478	14.2403	10.7003	-0.3094	-4.4059
7481	14.2279	10.6798	-0.3135	-4.4605
7484	14.2444	10.6839	-0.3092	-4.4044
7487	14.2238	10.688	-0.3167	-4.5047
7490	14.2444	10.6921	-0.3107	-4.4257
7493	14.2403	10.688	-0.3093	-4.4045
7496	14.2279	10.6921	-0.3076	-4.3765
7499	14.2279	10.7003	-0.3075	-4.3751
7502	14.232	10.6675	-0.32	-4.5543
7505	14.2444	10.6716	-0.315	-4.487
7508	14.2444	10.6757	-0.3141	-4.4742
7511	14.2279	10.6716	-0.3069	-4.3665
7514	14.2279	10.6675	-0.3091	-4.3979
7517	14.2444	10.6593	-0.316	-4.5012
7520	14.1992	10.6593	-0.3179	-4.5139
7523	14.2279	10.6634	-0.3137	-4.4633
7526	14.2526	10.6552	-0.3142	-4.4782
7529	14.2279	10.6757	-0.3132	-4.4562
7532	14.232	10.6428	-0.3144	-4.4746
7535	14.2567	10.6716	-0.3147	-4.4866
7538	14.2403	10.6716	-0.3104	-4.4202
7541	14.232	10.6428	-0.3168	-4.5087
7544	14.2238	10.6552	-0.3155	-4.4876
7550	14.2361	10.6552	-0.3115	-4.4346
7553	14.2197	10.6716	-0.3113	-4.4266
7556	14.2403	10.6428	-0.3116	-4.4373
7559	14.2074	10.6428	-0.3099	-4.4029
7562	14.2279	10.6634	-0.3254	-4.6298
7565	14.2731	10.6223	-0.3182	-4.5417
7568	14.2444	10.6346	-0.3178	-4.5269
7571	14.2567	10.6223	-0.3099	-4.4181
7574	14.2403	10.6387	-0.3116	-4.4373
7577	14.232	10.6346	-0.3207	-4.5642
7580	14.2403	10.6182	-0.3197	-4.5526
7583	14.2485	10.6182	-0.3168	-4.5139
7586	14.2197	10.6346	-0.3158	-4.4906
7589	14.2403	10.6264	-0.316	-4.4999
7592	14.2444	10.6182	-0.3204	-4.5639
7595	14.2526	10.6059	-0.3164	-4.5095
7598	14.2485	10.6018	-0.3123	-4.4498
7601	14.2485	10.5936	-0.3183	-4.5353
7604	14.2279	10.6264	-0.316	-4.496
7607	14.2485	10.6059	-0.3156	-4.4968
7610	14.232	10.5608	-0.328	-4.6681
7613	14.2403	10.6018	-0.3154	-4.4914
7616	14.2485	10.61	-0.3143	-4.4783
7620	14.2115	10.61	-0.3152	-4.4795
7623	14.2444	10.5936	-0.3155	-4.4941
7626	14.2279	10.5936	-0.3334	-4.7436
7629	14.2444	10.5936	-0.3188	-4.5411
7632	14.2444	10.6059	-0.3128	-4.4556
7638	14.2485	10.5772	-0.3111	-4.4327
7641	14.2279	10.5772	-0.3175	-4.5174
7644	14.2279	10.5854	-0.3307	-4.7052
7647	14.2526	10.5813	-0.3214	-4.5808
7650	14.2444	10.5567	-0.3165	-4.5083
7653	14.2361	10.5813	-0.3133	-4.4602
7656	14.306	10.5772	-0.3103	-4.4392
7659	14.2115	10.5772	-0.3075	-4.37
7662	14.2361	10.5608	-0.3203	-4.5598
7665	14.2485	10.5608	-0.314	-4.474
7668	14.2197	10.5567	-0.3153	-4.4835
7671	14.2156	10.5731	-0.3071	-4.3656
7674	14.2444	10.5485	-0.3101	-4.4172
7677	14.2403	10.5608	-0.3149	-4.4843
7680	14.2485	10.5567	-0.3146	-4.4826
7683	14.232	10.5567	-0.3155	-4.4902
7686	14.2444	10.5567	-0.314	-4.4727
7689	14.2403	10.5485	-0.3158	-4.4971
7692	14.2444	10.5567	-0.314	-4.4727
7695	14.1539	10.5444	-0.3143	-4.4486
7698	14.2444	10.5444	-0.3113	-4.4343
7701	14.232	10.5403	-0.3174	-4.5172
7704	14.2526	10.5444	-0.3147	-4.4853
7707	14.2485	10.5403	-0.3205	-4.5666
7710	14.2485	10.5403	-0.3157	-4.4982
7713	14.2238	10.5239	-0.3125	-4.4449
7716	14.2403	10.5362	-0.3122	-4.4458
7719	14.2608	10.5239	-0.3121	-4.4508
7758	14.232	10.5034	-0.3051	-4.3422
7761	14.2197	10.5157	-0.3111	-4.4237
7764	14.195	10.499	-0.3083	-4.3763
7767	14.1992	10.5075	-0.3138	-4.4557
7770	14.2238	10.499	-0.3113	-4.4279
7773	14.2238	10.499	-0.3061	-4.3539
7776	14.2279	10.499	-0.3057	-4.3495
7779	14.2197	10.499	-0.3046	-4.3313
7782	14.2156	10.499	-0.3233	-4.5959
7785	14.2361	10.499	-0.3127	-4.4516
7788	14.2074	10.499	-0.3126	-4.4412
7791	14.2197	10.5034	-0.3078	-4.3768
7794	14.2156	10.499	-0.3065	-4.3571
7797	14.2115	10.499	-0.3128	-4.4454
7800	14.2444	10.499	-0.3115	-4.4371
7803	14.2403	10.499	-0.3131	-4.4586
7806	14.2115	10.499	-0.3097	-4.4013
7809	14.2156	10.499	-0.3159	-4.4907
7812	14.2444	10.499	-0.3103	-4.42
7815	14.232	10.499	-0.3111	-4.4276
7818	14.2156	10.499	-0.3068	-4.3613
7821	14.2279	10.499	-0.309	-4.3964
7824	14.232	10.4949	-0.3157	-4.4931
7827	14.2197	10.4908	-0.3125	-4.4437
7830	14.2608	10.499	-0.3093	-4.4109
7833	14.2526	10.4867	-0.3048	-4.3442
7836	14.2526	10.4908	-0.3073	-4.3798
7842	14.232	10.4908	-0.3153	-4.4874
7845	14.232	10.4785	-0.3113	-4.4304
7848	14.2238	10.499	-0.3121	-4.4393
7851	14.2444	10.4826	-0.3073	-4.3773
7854	14.232	10.4744	-0.3103	-4.4162
7857	14.2444	10.4703	-0.3111	-4.4314
7860	14.232	10.4826	-0.31	-4.4119
7863	14.2444	10.458	-0.3123	-4.4485
7866	14.232	10.4949	-0.3115	-4.4333
7869	14.232	10.4703	-0.3181	-4.5272
7872	14.2444	10.4293	-0.3078	-4.3844
7875	14.2238	10.4744	-0.3098	-4.4065
7878	14.2485	10.458	-0.3067	-4.37
7881	14.2279	10.4621	-0.3129	-4.4519
7884	14.2361	10.4621	-0.3181	-4.5285
7887	14.2403	10.4744	-0.3153	-4.49
7890	14.2485	10.4621	-0.3136	-4.4683
7893	14.2238	10.4744	-0.3081	-4.3824
7896	14.2279	10.4457	-0.3116	-4.4334
7899	14.2485	10.458	-0.3131	-4.4612
7902	14.2156	10.4416	-0.3177	-4.5163
7905	14.2156	10.4457	-0.3139	-4.4623
7908	14.2403	10.4293	-0.3155	-4.4928
7911	14.2403	10.4416	-0.3127	-4.4529
7914	14.232	10.4416	-0.3142	-4.4717
7917	14.2608	10.4539	-0.3122	-4.4522
7920	14.2485	10.4457	-0.312	-4.4455
7923	14.232	10.4211	-0.315	-4.4831
7929	14.2485	10.4088	-0.3223	-4.5923
7932	14.2279	10.4293	-0.3128	-4.4505
7935	14.2238	10.4129	-0.3131	-4.4535
7938	14.2485	10.417	-0.3115	-4.4384
7941	14.2444	10.4129	-0.3164	-4.5069
7944	14.2526	10.417	-0.3211	-4.5765
7947	14.2485	10.4211	-0.3178	-4.5282
7950	14.2279	10.4211	-0.3166	-4.5046
7953	14.2403	10.417	-0.3098	-4.4116
7956	14.2526	10.4047	-0.3171	-4.5195
7959	14.2485	10.4129	-0.3162	-4.5054
7962	14.2485	10.4006	-0.3197	-4.5552
7966	14.2279	10.4047	-0.3161	-4.4974
7969	14.2279	10.4006	-0.3174	-4.5159
7972	14.232	10.3842	-0.3103	-4.4162
7975	14.2403	10.3883	-0.3289	-4.6836
7978	14.2485	10.3883	-0.3163	-4.5068
7981	14.2156	10.3965	-0.3192	-4.5376
7984	14.2567	10.3924	-0.3178	-4.5308
7987	14.2403	10.3883	-0.3155	-4.4928
7990	14.2279	10.3842	-0.3312	-4.7123
7993	14.2444	10.3883	-0.3157	-4.4969
7996	14.2403	10.3842	-0.3155	-4.4928
7999	14.2238	10.3924	-0.314	-4.4663
8002	14.2444	10.376	-0.3182	-4.5326
8005	14.2238	10.376	-0.3323	-4.7266
8008	14.2238	10.376	-0.3219	-4.5786
8014	14.2279	10.3801	-0.3131	-4.4548
8017	14.2444	10.3514	-0.3144	-4.4784
8020	14.2279	10.3801	-0.3133	-4.4576
8023	14.1786	10.3924	-0.3181	-4.5102
8026	14.2197	10.3473	-0.3139	-4.4636
8029	14.2403	10.3637	-0.3221	-4.5868
8032	14.2403	10.3473	-0.3134	-4.4629
8035	14.2361	10.3432	-0.3141	-4.4716
8038	14.2444	10.3514	-0.3119	-4.4428
8041	14.2238	10.3555	-0.3131	-4.4535
8044	14.2403	10.3432	-0.3232	-4.6024
8047	14.2279	10.3432	-0.3187	-4.5344
8050	14.2444	10.3473	-0.3187	-4.5397
8053	14.2361	10.3473	-0.3086	-4.3933
8056	14.2526	10.3267	-0.3131	-4.4625
8059	14.2731	10.3473	-0.3165	-4.5174
8062	14.2444	10.3226	-0.3207	-4.5682
8065	14.232	10.3226	-0.3149	-4.4817
8068	14.2403	10.3185	-0.3153	-4.49
8071	14.232	10.3514	-0.3135	-4.4617
8074	14.2526	10.3226	-0.3136	-4.4696
8077	14.232	10.3226	-0.316	-4.4973
8080	14.2279	10.3185	-0.3123	-4.4434
8083	14.2444	10.3103	-0.3169	-4.514
8086	14.2279	10.3103	-0.3138	-4.4647
8089	14.2485	10.3185	-0.3217	-4.5837
8092	14.2526	10.3103	-0.3142	-4.4782
8095	14.232	10.3473	-0.3129	-4.4532
8132	14.2238	10.2816	-0.3027	-4.3055
8135	14.2115	10.2775	-0.3149	-4.4752
8138	14.2279	10.2816	-0.3073	-4.3722
8141	14.232	10.2857	-0.3073	-4.3735
8144	14.232	10.2775	-0.3102	-4.4148
8147	14.2156	10.2775	-0.3121	-4.4367
8150	14.2279	10.2734	-0.3151	-4.4832
8153	14.2197	10.2652	-0.3051	-4.3384
8156	14.2279	10.2734	-0.3076	-4.3765
8159	14.2279	10.2734	-0.3046	-4.3338
8162	14.2279	10.2734	-0.3133	-4.4576
8165	14.2403	10.2816	-0.3135	-4.4643
8168	14.2238	10.2652	-0.3118	-4.435
8171	14.2279	10.2488	-0.3082	-4.385
8174	14.2279	10.2406	-0.3052	-4.3424
8177	14.232	10.2488	-0.3139	-4.4674
8180	14.2238	10.2488	-0.3092	-4.398
8183	14.2279	10.2488	-0.3142	-4.4704
8186	14.2279	10.257	-0.31	-4.4107
8189	14.2156	10.2447	-0.3122	-4.4381
8192	14.2485	10.2488	-0.3138	-4.4712
8195	14.2156	10.2529	-0.3108	-4.4182
8198	14.232	10.2488	-0.309	-4.3977
8201	14.2526	10.2406	-0.3281	-4.6763
8204	14.232	10.2324	-0.3212	-4.5713
8207	14.2197	10.2447	-0.3144	-4.4707
8210	14.2444	10.2447	-0.3158	-4.4984
8213	14.2403	10.2447	-0.3075	-4.3789
8219	14.2238	10.2447	-0.308	-4.3809
8222	14.1992	10.2406	-0.3106	-4.4103
8225	14.2238	10.2119	-0.3177	-4.5189
8228	14.2238	10.2242	-0.3148	-4.4777
8231	14.195	10.257	-0.3113	-4.4189
8234	14.2238	10.2201	-0.3075	-4.3738
8237	14.2197	10.2283	-0.3195	-4.5432
8240	14.2444	10.2078	-0.3139	-4.4713
8243	14.2403	10.2365	-0.3152	-4.4885
8246	14.232	10.1996	-0.3113	-4.4304
8249	14.2403	10.1955	-0.3137	-4.4672
8252	14.232	10.1914	-0.313	-4.4546
8255	14.232	10.1996	-0.3096	-4.4062
8258	14.232	10.2078	-0.3081	-4.3849
8261	14.232	10.2078	-0.3066	-4.3635
8264	14.2279	10.1791	-0.3163	-4.5003
8267	14.2567	10.1873	-0.316	-4.5051
8275	14.2567	10.1873	-0.3076	-4.3854
8277	14.2279	10.1914	-0.3087	-4.3922
8280	14.2485	10.1791	-0.3116	-4.4398
8283	14.232	10.1873	-0.3197	-4.55
8286	14.2279	10.1873	-0.3143	-4.4718
8289	14.2197	10.1832	-0.315	-4.4792
8292	14.2444	10.1791	-0.311	-4.43
8295	14.2403	10.175	-0.3143	-4.4757
8298	14.232	10.1791	-0.3141	-4.4703
8301	14.232	10.175	-0.3114	-4.4319
8307	14.2444	10.1668	-0.3127	-4.4542
8310	14.2156	10.1709	-0.3139	-4.4623
8314	14.2567	10.1709	-0.3194	-4.5536
8317	14.2403	10.1914	-0.3141	-4.4729
8320	14.232	10.1586	-0.3104	-4.4176
8323	14.2279	10.1668	-0.3148	-4.479
8326	14.2238	10.1504	-0.3125	-4.4449
8329	14.2444	10.1422	-0.3301	-4.7021
8332	14.2485	10.175	-0.3132	-4.4626
8335	14.2485	10.1463	-0.3114	-4.437
8338	14.2403	10.1504	-0.3117	-4.4387
8341	14.2403	10.1504	-0.3097	-4.4102
8344	14.2197	10.1586	-0.3321	-4.7224
8347	14.2444	10.1504	-0.3176	-4.524
8350	14.232	10.1463	-0.3183	-4.5301
8353	14.2403	10.1299	-0.3106	-4.423
8356	14.232	10.1422	-0.312	-4.4404
8359	14.2485	10.134	-0.3279	-4.6721
8362	14.2197	10.1545	-0.3201	-4.5517
8365	14.2485	10.1299	-0.3194	-4.551
8368	14.2526	10.134	-0.3159	-4.5024
8371	14.232	10.1299	-0.3157	-4.4931
8374	14.2731	10.1175	-0.327	-4.6673
8377	14.2238	10.1422	-0.3172	-4.5118
8380	14.2731	10.1175	-0.3138	-4.4789
8383	14.2403	10.1216	-0.3184	-4.5341
8386	14.2403	10.1216	-0.315	-4.4857
8389	14.2156	10.1093	-0.3158	-4.4893
8395	14.2115	10.1052	-0.308	-4.3771
8398	14.2279	10.1134	-0.3177	-4.5202
8401	14.232	10.1011	-0.3133	-4.4589
8404	14.2156	10.0929	-0.3182	-4.5234
8407	14.2197	10.1011	-0.3318	-4.7181
8410	14.232	10.1093	-0.3225	-4.5898
8413	14.2649	10.1011	-0.3134	-4.4706
8416	14.2279	10.0929	-0.3139	-4.4661
8419	14.2238	10.0806	-0.3124	-4.4435
8422	14.2238	10.0847	-0.3156	-4.489
8425	14.232	10.1011	-0.3189	-4.5386
8428	14.232	10.0888	-0.3207	-4.5642
